date,from_time,power
2018-01-30,13:00:00,2883.328125
2018-01-30,14:00:00,2675.7265625
2018-01-30,15:00:00,2712.984375
2018-01-30,16:00:00,2781.23046875
2018-01-30,17:00:00,2650.671875
2018-01-30,18:00:00,2896.421875
2018-01-30,19:00:00,2863.53515625
2018-01-30,20:00:00,2760.97265625
2018-01-30,21:00:00,2913.12890625
2018-01-30,22:00:00,2947.21484375
2018-01-30,23:00:00,2934.3125
2018-01-31,00:00:00,2765.4453125
2018-01-31,01:00:00,2525.7578125
2018-01-31,02:00:00,2890.74609375
2018-01-31,03:00:00,2619.65625
2018-01-31,04:00:00,2805.7265625
2018-01-31,05:00:00,2729.03515625
2018-01-31,06:00:00,2667.625
2018-01-31,07:00:00,2735.84765625
2018-01-31,08:00:00,2796.50390625
2018-01-31,09:00:00,2805.44140625
2018-01-31,10:00:00,2508.31640625
2018-01-31,11:00:00,2607.0
2018-01-31,12:00:00,2801.109375
2018-01-31,13:00:00,2892.546875
2018-01-31,14:00:00,2558.453125
2018-01-31,15:00:00,2704.765625
2018-01-31,16:00:00,2549.04296875
2018-01-31,17:00:00,2535.8515625
2018-01-31,18:00:00,2921.6484375
2018-01-31,19:00:00,2713.97265625
2018-01-31,20:00:00,2533.421875
2018-01-31,21:00:00,2854.4375
2018-01-31,22:00:00,2861.7578125
2018-01-31,23:00:00,2741.66796875
