device,room,weather_type,date,from_time,to_time,time,no_of_people,time_stayed_mins,power,message,action,savings
Microwave,103,very hot,2018-01-26,19:00:00,20:00:00,night,4,12,1668.0,"Moving 4 people from room 103 to room 112 saves 1668.0 of electricity, power consumption will reduce from 11258.0 to 9590.0",Turn off Microwave in room 103,1668.0
Microwave,103,very hot,2018-01-26,20:00:00,21:00:00,night,1,3,1075.0,"Moving 1 people from room 103 to room 117 saves 1075.0 of electricity, power consumption will reduce from 9354.0 to 8279.0",Turn off Microwave in room 103,1075.0
Microwave,103,low hot,2018-01-27,06:00:00,07:00:00,early morning,4,23,1947.0,"Moving 14 people from room 115 to room 111 saves 434.0 of electricity, power consumption will reduce from 7616.0 to 7182.0",Turn off Computer in room 115,434.0
Microwave,103,cold,2018-01-27,16:00:00,17:00:00,evening,0,0,1387.0,"Moving 4 people from room 119 to room 107 saves 473.0 of electricity, power consumption will reduce from 6923.0 to 6450.0",Turn off Computer in room 119,473.0
Microwave,103,low hot,2018-01-27,18:00:00,19:00:00,evening,9,45,1130.0,"Moving 14 people from room 110 to room 115 saves 343.0 of electricity, power consumption will reduce from 6977.0 to 6634.0",Turn off Computer in room 110,343.0
Refridgerator,103,low cold,2018-01-14,05:00:00,06:00:00,early morning,2,41,261.0,"Moving 2 people from room 115 to room 117 saves 180.0 of electricity, power consumption will reduce from 1599.0 to 1419.0",Turn off Refridgerator in room 115,180.0
Refridgerator,103,cold,2018-01-14,07:00:00,08:00:00,morning,14,1,119.0,"Moving 9 people from room 114 to room 106 saves 147.0 of electricity, power consumption will reduce from 1214.0 to 1067.0",Turn off Refridgerator in room 114,147.0
Refridgerator,103,low hot,2018-01-14,10:00:00,11:00:00,morning,3,50,284.0,None,Turn off Refridgerator in room 119,116.0
Refridgerator,103,hot,2018-01-14,11:00:00,12:00:00,morning,1,53,215.0,"Moving 1 people from room 115 to room 104 saves 215.0 of electricity, power consumption will reduce from 1636.0 to 1421.0",Turn off Refridgerator in room 115,215.0
Refridgerator,103,very cold,2018-01-14,14:00:00,15:00:00,afternoon,4,37,164.0,"Moving 7 people from room 101 to room 105 saves 137.0 of electricity, power consumption will reduce from 1423.0 to 1286.0",Turn off Refridgerator in room 101,137.0
Refridgerator,103,very hot,2018-01-14,23:00:00,00:00:00,midnight,9,47,153.0,"Moving 9 people from room 103 to room 108 saves 153.0 of electricity, power consumption will reduce from 1449.0 to 1296.0",Turn off Refridgerator in room 103,153.0
Refridgerator,103,cold,2018-01-15,14:00:00,15:00:00,afternoon,6,43,276.0,"Moving 13 people from room 108 to room 117 saves 104.0 of electricity, power consumption will reduce from 1301.0 to 1197.0",Turn off Refridgerator in room 108,104.0
Refridgerator,103,cold,2018-01-15,15:00:00,16:00:00,afternoon,10,25,159.0,"Moving 15 people from room 101 to room 102 saves 148.0 of electricity, power consumption will reduce from 1291.0 to 1143.0",Turn off Refridgerator in room 101,148.0
Refridgerator,103,low cold,2018-01-15,22:00:00,23:00:00,night,0,0,297.0,"Moving 7 people from room 109 to room 116 saves 284.0 of electricity, power consumption will reduce from 1769.0 to 1485.0",Turn off Refridgerator in room 109,284.0
Refridgerator,103,low hot,2018-01-16,02:00:00,03:00:00,midnight,5,9,159.0,"Moving 9 people from room 108 to room 103 saves 100.0 of electricity, power consumption will reduce from 1543.0 to 1443.0",Turn off Refridgerator in room 108,100.0
Refridgerator,103,hot,2018-01-16,02:00:00,03:00:00,midnight,7,53,284.0,"Moving 9 people from room 108 to room 103 saves 100.0 of electricity, power consumption will reduce from 1543.0 to 1443.0",Turn off Refridgerator in room 108,100.0
Refridgerator,103,very hot,2018-01-16,02:00:00,03:00:00,midnight,12,28,274.0,"Moving 9 people from room 108 to room 103 saves 100.0 of electricity, power consumption will reduce from 1543.0 to 1443.0",Turn off Refridgerator in room 108,100.0
Refridgerator,103,low cold,2018-01-16,05:00:00,06:00:00,early morning,6,12,192.0,"Moving 2 people from room 105 to room 114 saves 209.0 of electricity, power consumption will reduce from 1232.0 to 1023.0",Turn off Refridgerator in room 105,209.0
Refridgerator,103,very cold,2018-01-16,07:00:00,08:00:00,morning,6,43,164.0,None,Turn off Refridgerator in room 107,208.0
Refridgerator,103,low cold,2018-01-16,07:00:00,08:00:00,morning,0,0,178.0,None,Turn off Refridgerator in room 107,208.0
Refridgerator,103,hot,2018-01-16,07:00:00,08:00:00,morning,15,34,180.0,None,Turn off Refridgerator in room 107,208.0
Refridgerator,103,very cold,2018-01-16,11:00:00,12:00:00,morning,9,36,212.0,"Moving 12 people from room 109 to room 102 saves 287.0 of electricity, power consumption will reduce from 1503.0 to 1216.0",Turn off Refridgerator in room 109,287.0
Refridgerator,103,very hot,2018-01-16,17:00:00,18:00:00,evening,14,55,289.0,"Moving 14 people from room 103 to room 100 saves 289.0 of electricity, power consumption will reduce from 1514.0 to 1225.0",Turn off Refridgerator in room 103,289.0
Refridgerator,103,cold,2018-01-16,19:00:00,20:00:00,night,8,43,290.0,"Moving 4 people from room 100 to room 108 saves 199.0 of electricity, power consumption will reduce from 1578.0 to 1379.0",Turn off Refridgerator in room 100,199.0
Refridgerator,103,low hot,2018-01-16,23:00:00,00:00:00,midnight,6,59,284.0,"Moving 1 people from room 104 to room 100 saves 241.0 of electricity, power consumption will reduce from 1393.0 to 1152.0",Turn off Refridgerator in room 104,241.0
Refridgerator,103,low hot,2018-01-16,23:00:00,00:00:00,midnight,14,34,180.0,"Moving 1 people from room 104 to room 100 saves 241.0 of electricity, power consumption will reduce from 1393.0 to 1152.0",Turn off Refridgerator in room 104,241.0
Refridgerator,103,low hot,2018-01-17,02:00:00,03:00:00,midnight,6,48,195.0,"Moving 6 people from room 105 to room 103 saves 159.0 of electricity, power consumption will reduce from 1353.0 to 1194.0",Turn off Refridgerator in room 105,159.0
Refridgerator,103,low hot,2018-01-17,06:00:00,07:00:00,early morning,0,0,178.0,"Moving 5 people from room 111 to room 103 saves 107.0 of electricity, power consumption will reduce from 1515.0 to 1408.0",Turn off Refridgerator in room 111,107.0
Refridgerator,103,very hot,2018-01-17,06:00:00,07:00:00,early morning,15,52,246.0,"Moving 5 people from room 111 to room 103 saves 107.0 of electricity, power consumption will reduce from 1515.0 to 1408.0",Turn off Refridgerator in room 111,107.0
Refridgerator,103,low hot,2018-01-17,07:00:00,08:00:00,morning,11,8,275.0,"Moving 8 people from room 117 to room 108 saves 194.0 of electricity, power consumption will reduce from 1573.0 to 1379.0",Turn off Refridgerator in room 117,194.0
Refridgerator,103,hot,2018-01-17,09:00:00,10:00:00,morning,12,30,224.0,"Moving 9 people from room 111 to room 103 saves 127.0 of electricity, power consumption will reduce from 1246.0 to 1119.0",Turn off Refridgerator in room 111,127.0
Refridgerator,103,low cold,2018-01-17,15:00:00,16:00:00,afternoon,4,42,217.0,"Moving 13 people from room 118 to room 102 saves 264.0 of electricity, power consumption will reduce from 1681.0 to 1417.0",Turn off Refridgerator in room 118,264.0
Refridgerator,103,very hot,2018-01-17,17:00:00,18:00:00,evening,3,21,252.0,"Moving 3 people from room 103 to room 103 saves 252.0 of electricity, power consumption will reduce from 1423.0 to 1171.0",Turn off Refridgerator in room 103,252.0
Refridgerator,103,very hot,2018-01-17,17:00:00,18:00:00,evening,12,5,225.0,"Moving 3 people from room 103 to room 103 saves 252.0 of electricity, power consumption will reduce from 1423.0 to 1171.0",Turn off Refridgerator in room 103,252.0
Refridgerator,103,cold,2018-01-17,22:00:00,23:00:00,night,14,8,289.0,"Moving 7 people from room 116 to room 111 saves 289.0 of electricity, power consumption will reduce from 1676.0 to 1387.0",Turn off Refridgerator in room 116,289.0
Refridgerator,103,low cold,2018-01-17,22:00:00,23:00:00,night,12,59,264.0,"Moving 7 people from room 116 to room 111 saves 289.0 of electricity, power consumption will reduce from 1676.0 to 1387.0",Turn off Refridgerator in room 116,289.0
Refridgerator,103,low cold,2018-01-17,23:00:00,00:00:00,midnight,13,41,172.0,"Moving 12 people from room 102 to room 119 saves 296.0 of electricity, power consumption will reduce from 1415.0 to 1119.0",Turn off Refridgerator in room 102,296.0
Refridgerator,103,cold,2018-01-18,03:00:00,04:00:00,midnight,1,43,273.0,"Moving 12 people from room 104 to room 114 saves 281.0 of electricity, power consumption will reduce from 6634.0 to 6353.0",Turn off Refridgerator in room 104,281.0
Refridgerator,103,very cold,2018-01-18,10:00:00,11:00:00,morning,11,24,132.0,"Moving 15 people from room 106 to room 119 saves 111.0 of electricity, power consumption will reduce from 5737.0 to 5626.0",Turn off Refridgerator in room 106,111.0
Refridgerator,103,cold,2018-01-18,14:00:00,15:00:00,afternoon,8,8,262.0,None,Turn off Refridgerator in room 107,258.0
Refridgerator,103,very hot,2018-01-18,18:00:00,19:00:00,evening,11,6,163.0,"Moving 2 people from room 104 to room 103 saves 229.0 of electricity, power consumption will reduce from 5928.0 to 5699.0",Turn off Refridgerator in room 104,229.0
Refridgerator,103,low hot,2018-01-18,20:00:00,21:00:00,night,8,57,284.0,"Moving 13 people from room 106 to room 104 saves 208.0 of electricity, power consumption will reduce from 5404.0 to 5196.0",Turn off Refridgerator in room 106,208.0
Refridgerator,103,very hot,2018-01-18,21:00:00,22:00:00,night,8,22,133.0,"Moving 8 people from room 103 to room 118 saves 133.0 of electricity, power consumption will reduce from 6498.0 to 6365.0",Turn off Refridgerator in room 103,133.0
Refridgerator,103,low hot,2018-01-18,23:00:00,00:00:00,midnight,0,0,258.0,"Moving 11 people from room 102 to room 103 saves 206.0 of electricity, power consumption will reduce from 5575.0 to 5369.0",Turn off Refridgerator in room 102,206.0
Television,103,low hot,2018-01-09,05:00:00,06:00:00,early morning,0,0,262.0,None,Turn off Television in room 103,262.0
Television,103,low hot,2018-01-09,07:00:00,08:00:00,morning,11,14,246.0,"Moving 11 people from room 103 to room 119 saves 246.0 of electricity, power consumption will reduce from 9761.0 to 9515.0",Turn off Television in room 103,246.0
Television,103,very hot,2018-01-09,12:00:00,13:00:00,afternoon,11,53,202.0,"Moving 11 people from room 103 to room 109 saves 202.0 of electricity, power consumption will reduce from 8206.0 to 8004.0",Turn off Television in room 103,202.0
Television,103,low cold,2018-01-09,14:00:00,15:00:00,afternoon,9,53,227.0,"Moving 9 people from room 103 to room 109 saves 227.0 of electricity, power consumption will reduce from 9416.0 to 9189.0",Turn off Television in room 103,227.0
Television,103,hot,2018-01-10,00:00:00,01:00:00,midnight,10,54,291.0,"Moving 3 people from room 113 to room 119 saves 291.0 of electricity, power consumption will reduce from 1924.0 to 1633.0",Turn off Television in room 113,291.0
Television,103,very hot,2018-01-10,02:00:00,03:00:00,midnight,0,0,215.0,None,Turn off Television in room 103,215.0
Television,103,very cold,2018-01-10,07:00:00,08:00:00,morning,13,46,220.0,None,Turn off Television in room 106,264.0
Television,103,very hot,2018-01-10,08:00:00,09:00:00,morning,11,32,217.0,"Moving 4 people from room 114 to room 103 saves 245.0 of electricity, power consumption will reduce from 1751.0 to 1506.0",Turn off Television in room 114,245.0
Television,103,very hot,2018-01-10,10:00:00,11:00:00,morning,8,11,220.0,"Moving 8 people from room 103 to room 114 saves 220.0 of electricity, power consumption will reduce from 1679.0 to 1459.0",Turn off Television in room 103,220.0
Television,103,very hot,2018-01-10,12:00:00,13:00:00,afternoon,7,44,201.0,"Moving 1 people from room 116 to room 103 saves 256.0 of electricity, power consumption will reduce from 1596.0 to 1340.0",Turn off Television in room 116,256.0
Television,103,hot,2018-01-10,17:00:00,18:00:00,evening,15,57,200.0,"Moving 4 people from room 112 to room 110 saves 263.0 of electricity, power consumption will reduce from 1674.0 to 1411.0",Turn off Television in room 112,263.0
Television,103,very cold,2018-01-10,20:00:00,21:00:00,night,1,44,201.0,"Moving 2 people from room 119 to room 114 saves 295.0 of electricity, power consumption will reduce from 1822.0 to 1527.0",Turn off Television in room 119,295.0
Television,103,low hot,2018-01-10,22:00:00,23:00:00,night,9,46,216.0,"Moving 2 people from room 108 to room 116 saves 213.0 of electricity, power consumption will reduce from 1757.0 to 1544.0",Turn off Television in room 108,213.0
Television,103,cold,2018-01-10,23:00:00,00:00:00,midnight,13,29,217.0,"Moving 2 people from room 110 to room 117 saves 215.0 of electricity, power consumption will reduce from 1620.0 to 1405.0",Turn off Television in room 110,215.0
Television,103,low cold,2018-01-11,02:00:00,03:00:00,midnight,8,32,291.0,"Moving 13 people from room 103 to room 112 saves 201.0 of electricity, power consumption will reduce from 1671.0 to 1470.0",Turn off Television in room 103,201.0
Television,103,very hot,2018-01-11,02:00:00,03:00:00,midnight,13,50,201.0,"Moving 13 people from room 103 to room 112 saves 201.0 of electricity, power consumption will reduce from 1671.0 to 1470.0",Turn off Television in room 103,201.0
Television,103,very hot,2018-01-11,03:00:00,04:00:00,midnight,9,42,265.0,"Moving 9 people from room 103 to room 101 saves 265.0 of electricity, power consumption will reduce from 1632.0 to 1367.0",Turn off Television in room 103,265.0
Television,103,cold,2018-01-11,05:00:00,06:00:00,early morning,3,59,257.0,"Moving 3 people from room 107 to room 112 saves 255.0 of electricity, power consumption will reduce from 1689.0 to 1434.0",Turn off Television in room 107,255.0
Television,103,very hot,2018-01-11,06:00:00,07:00:00,early morning,14,24,217.0,"Moving 1 people from room 101 to room 105 saves 247.0 of electricity, power consumption will reduce from 1724.0 to 1477.0",Turn off Television in room 101,247.0
Television,103,low hot,2018-01-11,07:00:00,08:00:00,morning,12,22,274.0,"Moving 2 people from room 113 to room 100 saves 252.0 of electricity, power consumption will reduce from 1773.0 to 1521.0",Turn off Television in room 113,252.0
Television,103,low cold,2018-01-11,10:00:00,11:00:00,morning,13,55,236.0,"Moving 8 people from room 117 to room 118 saves 252.0 of electricity, power consumption will reduce from 1743.0 to 1491.0",Turn off Television in room 117,252.0
Television,103,very cold,2018-01-11,11:00:00,12:00:00,morning,0,0,299.0,"Moving 14 people from room 111 to room 102 saves 203.0 of electricity, power consumption will reduce from 1789.0 to 1586.0",Turn off Television in room 111,203.0
Television,103,very cold,2018-01-11,12:00:00,13:00:00,afternoon,8,36,287.0,"Moving 13 people from room 117 to room 101 saves 297.0 of electricity, power consumption will reduce from 1882.0 to 1585.0",Turn off Television in room 117,297.0
Television,103,hot,2018-01-11,13:00:00,14:00:00,afternoon,12,52,271.0,"Moving 6 people from room 109 to room 103 saves 221.0 of electricity, power consumption will reduce from 1773.0 to 1552.0",Turn off Television in room 109,221.0
Television,103,hot,2018-01-11,16:00:00,17:00:00,evening,2,15,219.0,"Moving 2 people from room 103 to room 107 saves 219.0 of electricity, power consumption will reduce from 1752.0 to 1533.0",Turn off Television in room 103,219.0
Television,103,low cold,2018-01-11,21:00:00,22:00:00,night,0,0,266.0,"Moving 3 people from room 116 to room 114 saves 279.0 of electricity, power consumption will reduce from 1734.0 to 1455.0",Turn off Television in room 116,279.0
Television,103,low cold,2018-01-11,23:00:00,00:00:00,midnight,9,11,266.0,None,Turn off Television in room 113,234.0
Television,103,very cold,2018-01-12,09:00:00,10:00:00,morning,0,0,260.0,"Moving 8 people from room 114 to room 100 saves 260.0 of electricity, power consumption will reduce from 1869.0 to 1609.0",Turn off Television in room 114,260.0
Television,103,very hot,2018-01-12,11:00:00,12:00:00,morning,14,53,265.0,"Moving 7 people from room 118 to room 103 saves 289.0 of electricity, power consumption will reduce from 1832.0 to 1543.0",Turn off Television in room 118,289.0
Television,103,low hot,2018-01-12,12:00:00,13:00:00,afternoon,11,5,225.0,"Moving 1 people from room 100 to room 103 saves 235.0 of electricity, power consumption will reduce from 1763.0 to 1528.0",Turn off Television in room 100,235.0
Television,103,cold,2018-01-12,15:00:00,16:00:00,afternoon,9,20,213.0,"Moving 14 people from room 112 to room 119 saves 276.0 of electricity, power consumption will reduce from 1809.0 to 1533.0",Turn off Television in room 112,276.0
Television,103,low hot,2018-01-12,17:00:00,18:00:00,evening,2,33,217.0,"Moving 3 people from room 113 to room 117 saves 283.0 of electricity, power consumption will reduce from 1662.0 to 1379.0",Turn off Television in room 113,283.0
Television,103,hot,2018-01-12,18:00:00,19:00:00,evening,13,14,200.0,"Moving 3 people from room 107 to room 118 saves 290.0 of electricity, power consumption will reduce from 1847.0 to 1557.0",Turn off Television in room 107,290.0
Television,103,low cold,2018-01-12,21:00:00,22:00:00,night,5,42,217.0,"Moving 5 people from room 114 to room 105 saves 279.0 of electricity, power consumption will reduce from 1831.0 to 1552.0",Turn off Television in room 114,279.0
Television,103,low cold,2018-01-12,23:00:00,00:00:00,midnight,7,53,217.0,"Moving 4 people from room 107 to room 117 saves 226.0 of electricity, power consumption will reduce from 1496.0 to 1270.0",Turn off Television in room 107,226.0
Television,103,very cold,2018-01-12,23:00:00,00:00:00,midnight,15,34,217.0,"Moving 4 people from room 107 to room 117 saves 226.0 of electricity, power consumption will reduce from 1496.0 to 1270.0",Turn off Television in room 107,226.0
Television,103,low hot,2018-01-13,03:00:00,04:00:00,midnight,14,27,281.0,"Moving 1 people from room 109 to room 101 saves 256.0 of electricity, power consumption will reduce from 1648.0 to 1392.0",Turn off Television in room 109,256.0
Television,103,hot,2018-01-13,11:00:00,12:00:00,morning,13,48,209.0,"Moving 3 people from room 117 to room 114 saves 288.0 of electricity, power consumption will reduce from 1789.0 to 1501.0",Turn off Television in room 117,288.0
Television,103,very hot,2018-01-13,15:00:00,16:00:00,afternoon,2,41,286.0,"Moving 2 people from room 103 to room 113 saves 286.0 of electricity, power consumption will reduce from 1650.0 to 1364.0",Turn off Television in room 103,286.0
Television,103,very hot,2018-01-13,20:00:00,21:00:00,night,2,12,258.0,"Moving 2 people from room 103 to room 109 saves 258.0 of electricity, power consumption will reduce from 1788.0 to 1530.0",Turn off Television in room 103,258.0
Television,103,very cold,2018-01-13,22:00:00,23:00:00,night,9,40,280.0,"Moving 9 people from room 115 to room 118 saves 297.0 of electricity, power consumption will reduce from 1883.0 to 1586.0",Turn off Television in room 115,297.0
Television,103,low hot,2018-01-14,00:00:00,01:00:00,midnight,11,35,217.0,"Moving 13 people from room 108 to room 111 saves 245.0 of electricity, power consumption will reduce from 1601.0 to 1356.0",Turn off Refridgerator in room 108,245.0
Television,103,low hot,2018-01-14,13:00:00,14:00:00,afternoon,15,27,268.0,"Moving 5 people from room 111 to room 105 saves 213.0 of electricity, power consumption will reduce from 1591.0 to 1378.0",Turn off Refridgerator in room 111,213.0
Television,103,low cold,2018-01-14,17:00:00,18:00:00,evening,5,12,201.0,"Moving 14 people from room 104 to room 105 saves 106.0 of electricity, power consumption will reduce from 1496.0 to 1390.0",Turn off Refridgerator in room 104,106.0
Television,103,hot,2018-01-14,22:00:00,23:00:00,night,11,39,210.0,"Moving 2 people from room 110 to room 104 saves 266.0 of electricity, power consumption will reduce from 1506.0 to 1240.0",Turn off Refridgerator in room 110,266.0
AC,104,low cold,2018-01-01,00:00:00,01:00:00,midnight,10,32,1188.0,"Moving 4 people from room 117 to room 113 saves 1102.0 of electricity, power consumption will reduce from 9522.0 to 8420.0",Turn off AC in room 117,1102.0
AC,104,hot,2018-01-01,06:00:00,07:00:00,early morning,0,0,1625.0,"Moving 5 people from room 114 to room 110 saves 1721.0 of electricity, power consumption will reduce from 11030.0 to 9309.0",Turn off AC in room 114,1721.0
AC,104,very hot,2018-01-01,07:00:00,08:00:00,morning,1,9,1625.0,"Moving 13 people from room 116 to room 106 saves 1676.0 of electricity, power consumption will reduce from 9838.0 to 8162.0",Turn off AC in room 116,1676.0
AC,104,cold,2018-01-01,12:00:00,13:00:00,afternoon,11,25,1709.0,"Moving 5 people from room 100 to room 117 saves 1501.0 of electricity, power consumption will reduce from 10751.0 to 9250.0",Turn off AC in room 100,1501.0
AC,104,very hot,2018-01-01,13:00:00,14:00:00,afternoon,15,12,1159.0,"Moving 13 people from room 115 to room 112 saves 1434.0 of electricity, power consumption will reduce from 10487.0 to 9053.0",Turn off AC in room 115,1434.0
AC,104,low hot,2018-01-01,16:00:00,17:00:00,evening,3,24,1237.0,"Moving 3 people from room 106 to room 102 saves 1061.0 of electricity, power consumption will reduce from 8999.0 to 7938.0",Turn off AC in room 106,1061.0
AC,104,cold,2018-01-01,18:00:00,19:00:00,evening,6,51,1929.0,"Moving 5 people from room 109 to room 104 saves 1403.0 of electricity, power consumption will reduce from 11543.0 to 10140.0",Turn off AC in room 109,1403.0
AC,104,hot,2018-01-01,20:00:00,21:00:00,night,0,0,1415.0,"Moving 14 people from room 102 to room 106 saves 1434.0 of electricity, power consumption will reduce from 9995.0 to 8561.0",Turn off AC in room 102,1434.0
AC,104,very cold,2018-01-01,21:00:00,22:00:00,night,3,27,1161.0,"Moving 3 people from room 104 to room 118 saves 1161.0 of electricity, power consumption will reduce from 10918.0 to 9757.0",Turn off AC in room 104,1161.0
AC,104,cold,2018-01-02,02:00:00,03:00:00,midnight,12,51,1418.0,"Moving 12 people from room 104 to room 118 saves 1418.0 of electricity, power consumption will reduce from 11046.0 to 9628.0",Turn off AC in room 104,1418.0
AC,104,hot,2018-01-02,07:00:00,08:00:00,morning,9,28,1642.0,"Moving 4 people from room 117 to room 116 saves 1071.0 of electricity, power consumption will reduce from 10561.0 to 9490.0",Turn off AC in room 117,1071.0
AC,104,low cold,2018-01-02,08:00:00,09:00:00,morning,15,39,1749.0,"Moving 3 people from room 107 to room 112 saves 1514.0 of electricity, power consumption will reduce from 9528.0 to 8014.0",Turn off AC in room 107,1514.0
AC,104,low hot,2018-01-02,08:00:00,09:00:00,morning,2,14,1050.0,"Moving 3 people from room 107 to room 112 saves 1514.0 of electricity, power consumption will reduce from 9528.0 to 8014.0",Turn off AC in room 107,1514.0
AC,104,hot,2018-01-02,17:00:00,18:00:00,evening,4,52,1895.0,"Moving 5 people from room 118 to room 108 saves 1313.0 of electricity, power consumption will reduce from 10609.0 to 9296.0",Turn off AC in room 118,1313.0
AC,104,hot,2018-01-02,17:00:00,18:00:00,evening,6,56,1238.0,"Moving 5 people from room 118 to room 108 saves 1313.0 of electricity, power consumption will reduce from 10609.0 to 9296.0",Turn off AC in room 118,1313.0
AC,104,hot,2018-01-02,20:00:00,21:00:00,night,12,47,1266.0,"Moving 5 people from room 108 to room 118 saves 1916.0 of electricity, power consumption will reduce from 9771.0 to 7855.0",Turn off AC in room 108,1916.0
AC,104,very cold,2018-01-03,10:00:00,11:00:00,morning,7,37,1615.0,"Moving 7 people from room 104 to room 103 saves 1615.0 of electricity, power consumption will reduce from 12034.0 to 10419.0",Turn off AC in room 104,1615.0
AC,104,low cold,2018-01-03,11:00:00,12:00:00,morning,9,7,1287.0,"Moving 13 people from room 117 to room 114 saves 1105.0 of electricity, power consumption will reduce from 10149.0 to 9044.0",Turn off AC in room 117,1105.0
AC,104,cold,2018-01-03,14:00:00,15:00:00,afternoon,8,4,1472.0,"Moving 11 people from room 118 to room 104 saves 1520.0 of electricity, power consumption will reduce from 10766.0 to 9246.0",Turn off AC in room 118,1520.0
AC,104,very hot,2018-01-03,17:00:00,18:00:00,evening,10,43,1532.0,"Moving 4 people from room 108 to room 119 saves 1526.0 of electricity, power consumption will reduce from 10720.0 to 9194.0",Turn off AC in room 108,1526.0
AC,104,very hot,2018-01-04,00:00:00,01:00:00,midnight,4,51,1058.0,"Moving 11 people from room 118 to room 115 saves 1166.0 of electricity, power consumption will reduce from 9385.0 to 8219.0",Turn off AC in room 118,1166.0
AC,104,hot,2018-01-04,02:00:00,03:00:00,midnight,9,41,1957.0,"Moving 1 people from room 113 to room 114 saves 1364.0 of electricity, power consumption will reduce from 11691.0 to 10327.0",Turn off AC in room 113,1364.0
AC,104,low cold,2018-01-04,15:00:00,16:00:00,afternoon,5,54,1337.0,"Moving 12 people from room 113 to room 108 saves 1722.0 of electricity, power consumption will reduce from 11687.0 to 9965.0",Turn off AC in room 113,1722.0
AC,104,very cold,2018-01-04,21:00:00,22:00:00,night,13,27,1640.0,"Moving 9 people from room 107 to room 104 saves 1439.0 of electricity, power consumption will reduce from 11824.0 to 10385.0",Turn off AC in room 107,1439.0
AC,104,low cold,2018-01-04,23:00:00,00:00:00,midnight,3,29,1325.0,"Moving 7 people from room 101 to room 106 saves 1909.0 of electricity, power consumption will reduce from 10423.0 to 8514.0",Turn off AC in room 101,1909.0
AC,104,very hot,2018-01-05,05:00:00,06:00:00,early morning,3,21,1050.0,"Moving 1 people from room 116 to room 111 saves 1114.0 of electricity, power consumption will reduce from 9056.0 to 7942.0",Turn off Lights in room 116,1114.0
Computer,104,very hot,2018-01-27,00:00:00,01:00:00,midnight,8,17,398.0,"Moving 8 people from room 104 to room 107 saves 398.0 of electricity, power consumption will reduce from 7846.0 to 7448.0",Turn off Computer in room 104,398.0
Computer,104,hot,2018-01-27,11:00:00,12:00:00,morning,4,6,346.0,"Moving 4 people from room 104 to room 106 saves 346.0 of electricity, power consumption will reduce from 8506.0 to 8160.0",Turn off Computer in room 104,346.0
Computer,104,low hot,2018-01-27,15:00:00,16:00:00,afternoon,3,6,346.0,"Moving 11 people from room 117 to room 109 saves 366.0 of electricity, power consumption will reduce from 6693.0 to 6327.0",Turn off Computer in room 117,366.0
Computer,104,hot,2018-01-27,20:00:00,21:00:00,night,9,30,483.0,"Moving 3 people from room 113 to room 104 saves 483.0 of electricity, power consumption will reduce from 6793.0 to 6310.0",Turn off Computer in room 113,483.0
Computer,104,very hot,2018-01-27,22:00:00,23:00:00,night,3,19,419.0,"Moving 3 people from room 104 to room 118 saves 419.0 of electricity, power consumption will reduce from 8016.0 to 7597.0",Turn off Computer in room 104,419.0
Computer,104,cold,2018-01-27,23:00:00,00:00:00,midnight,2,4,403.0,"Moving 7 people from room 110 to room 114 saves 303.0 of electricity, power consumption will reduce from 8473.0 to 8170.0",Turn off Computer in room 110,303.0
Computer,104,very cold,2018-01-28,03:00:00,04:00:00,midnight,14,55,417.0,"Moving 2 people from room 107 to room 102 saves 417.0 of electricity, power consumption will reduce from 2649.0 to 2232.0",Turn off Computer in room 107,417.0
Computer,104,low cold,2018-01-28,04:00:00,05:00:00,early morning,14,17,342.0,"Moving 1 people from room 117 to room 111 saves 420.0 of electricity, power consumption will reduce from 2668.0 to 2248.0",Turn off Computer in room 117,420.0
Computer,104,low hot,2018-01-28,06:00:00,07:00:00,early morning,11,46,474.0,"Moving 6 people from room 116 to room 108 saves 353.0 of electricity, power consumption will reduce from 2684.0 to 2331.0",Turn off Computer in room 116,353.0
Computer,104,very hot,2018-01-28,11:00:00,12:00:00,morning,1,25,415.0,"Moving 1 people from room 104 to room 108 saves 415.0 of electricity, power consumption will reduce from 2882.0 to 2467.0",Turn off Computer in room 104,415.0
Computer,104,very hot,2018-01-28,12:00:00,13:00:00,afternoon,13,59,431.0,"Moving 13 people from room 104 to room 110 saves 431.0 of electricity, power consumption will reduce from 3164.0 to 2733.0",Turn off Computer in room 104,431.0
Computer,104,very cold,2018-01-28,13:00:00,14:00:00,afternoon,11,17,388.0,"Moving 7 people from room 111 to room 115 saves 392.0 of electricity, power consumption will reduce from 2978.0 to 2586.0",Turn off Computer in room 111,392.0
Computer,104,very cold,2018-01-28,19:00:00,20:00:00,night,4,11,390.0,"Moving 15 people from room 111 to room 111 saves 381.0 of electricity, power consumption will reduce from 2811.0 to 2430.0",Turn off Computer in room 111,381.0
Computer,104,low cold,2018-01-28,21:00:00,22:00:00,night,2,29,462.0,"Moving 2 people from room 113 to room 110 saves 375.0 of electricity, power consumption will reduce from 2807.0 to 2432.0",Turn off Computer in room 113,375.0
Computer,104,low cold,2018-01-29,01:00:00,02:00:00,midnight,0,0,385.0,None,Turn off Computer in room 110,385.0
Computer,104,hot,2018-01-29,03:00:00,04:00:00,midnight,8,6,410.0,"Moving 8 people from room 104 to room 109 saves 410.0 of electricity, power consumption will reduce from 2415.0 to 2005.0",Turn off Computer in room 104,410.0
