device,room,weather_type,date,from_time,to_time,time,no_of_people,time_stayed_mins,power,message,action,savings
Refridgerator,103,cold,2018-01-17,19:00:00,20:00:00,night,11,47,187.578125,"Moving 9 people from room 119 to room 119 saves 236.90625 of electricity, power consumption will reduce from 1476.921875 to 1240.015625",Turn off Refridgerator in room 119,236.90625
Refridgerator,103,low hot,2018-01-17,21:00:00,22:00:00,night,15,32,219.55859375,"Moving 10 people from room 106 to room 117 saves 231.3125 of electricity, power consumption will reduce from 1597.37109375 to 1366.05859375",Turn off Refridgerator in room 106,231.3125
Refridgerator,103,cold,2018-01-17,22:00:00,23:00:00,night,0,0,182.52734375,"Moving 7 people from room 105 to room 112 saves 221.04296875 of electricity, power consumption will reduce from 1473.55859375 to 1252.515625",Turn off Refridgerator in room 105,221.04296875
Refridgerator,103,very hot,2018-01-17,23:00:00,00:00:00,midnight,5,33,213.9296875,"Moving 5 people from room 103 to room 108 saves 213.9296875 of electricity, power consumption will reduce from 1478.8125 to 1264.8828125",Turn off Refridgerator in room 103,213.9296875
Refridgerator,103,low hot,2018-01-18,00:00:00,01:00:00,midnight,5,58,219.01953125,None,Turn off Refridgerator in room 115,194.72265625
Refridgerator,103,very hot,2018-01-18,03:00:00,04:00:00,midnight,9,37,198.69140625,"Moving 9 people from room 103 to room 119 saves 198.69140625 of electricity, power consumption will reduce from 5735.90625 to 5537.21484375",Turn off Refridgerator in room 103,198.69140625
Refridgerator,103,hot,2018-01-18,09:00:00,10:00:00,morning,12,58,213.47265625,"Moving 12 people from room 103 to room 101 saves 213.47265625 of electricity, power consumption will reduce from 5872.28515625 to 5658.8125",Turn off Refridgerator in room 103,213.47265625
Refridgerator,103,cold,2018-01-18,13:00:00,14:00:00,afternoon,13,19,190.703125,"Moving 2 people from room 113 to room 112 saves 223.86328125 of electricity, power consumption will reduce from 5851.5859375 to 5627.72265625",Turn off Refridgerator in room 113,223.86328125
Refridgerator,103,cold,2018-01-18,18:00:00,19:00:00,evening,5,20,192.7265625,None,Turn off Refridgerator in room 117,224.5625
Refridgerator,103,low hot,2018-01-18,22:00:00,23:00:00,night,15,10,212.33984375,"Moving 15 people from room 103 to room 105 saves 212.33984375 of electricity, power consumption will reduce from 5761.70703125 to 5549.3671875",Turn off Refridgerator in room 103,212.33984375
Television,103,very hot,2018-01-09,02:00:00,03:00:00,midnight,5,4,267.63671875,"Moving 5 people from room 103 to room 116 saves 267.63671875 of electricity, power consumption will reduce from 9231.66015625 to 8964.0234375",Turn off Television in room 103,267.63671875
Television,103,very cold,2018-01-10,02:00:00,03:00:00,midnight,3,4,229.62890625,"Moving 15 people from room 111 to room 118 saves 275.984375 of electricity, power consumption will reduce from 1814.8515625 to 1538.8671875",Turn off Television in room 111,275.984375
Television,103,very hot,2018-01-10,03:00:00,04:00:00,midnight,15,58,249.8359375,"Moving 10 people from room 115 to room 103 saves 252.4609375 of electricity, power consumption will reduce from 1709.96875 to 1457.5078125",Turn off Television in room 115,252.4609375
Television,103,cold,2018-01-10,04:00:00,05:00:00,early morning,2,5,236.8203125,"Moving 1 people from room 110 to room 116 saves 266.6015625 of electricity, power consumption will reduce from 1817.32421875 to 1550.72265625",Turn off Television in room 110,266.6015625
Television,103,hot,2018-01-10,05:00:00,06:00:00,early morning,8,52,235.890625,"Moving 10 people from room 100 to room 101 saves 277.12890625 of electricity, power consumption will reduce from 1692.13671875 to 1415.0078125",Turn off Television in room 100,277.12890625
Television,103,low hot,2018-01-10,09:00:00,10:00:00,morning,9,33,269.7421875,"Moving 4 people from room 109 to room 103 saves 283.1953125 of electricity, power consumption will reduce from 1869.80078125 to 1586.60546875",Turn off Television in room 109,283.1953125
Television,103,very cold,2018-01-10,12:00:00,13:00:00,afternoon,8,18,237.23828125,"Moving 11 people from room 118 to room 119 saves 282.18359375 of electricity, power consumption will reduce from 1949.13671875 to 1666.953125",Turn off Television in room 118,282.18359375
Television,103,very hot,2018-01-10,13:00:00,14:00:00,afternoon,3,26,265.7421875,"Moving 3 people from room 103 to room 104 saves 265.7421875 of electricity, power consumption will reduce from 1831.7109375 to 1565.96875",Turn off Television in room 103,265.7421875
Television,103,very hot,2018-01-10,15:00:00,16:00:00,afternoon,8,42,244.23046875,"Moving 8 people from room 103 to room 118 saves 244.23046875 of electricity, power consumption will reduce from 1693.9921875 to 1449.76171875",Turn off Television in room 103,244.23046875
Television,103,very hot,2018-01-10,18:00:00,19:00:00,evening,1,43,270.93359375,"Moving 1 people from room 103 to room 106 saves 270.93359375 of electricity, power consumption will reduce from 1880.71875 to 1609.78515625",Turn off Television in room 103,270.93359375
Television,103,low hot,2018-01-10,19:00:00,20:00:00,night,0,0,253.4296875,"Moving 12 people from room 109 to room 103 saves 261.671875 of electricity, power consumption will reduce from 1835.4921875 to 1573.8203125",Turn off Television in room 109,261.671875
Television,103,low cold,2018-01-10,20:00:00,21:00:00,night,6,17,224.12890625,"Moving 6 people from room 118 to room 116 saves 248.51171875 of electricity, power consumption will reduce from 1661.15234375 to 1412.640625",Turn off Television in room 118,248.51171875
Television,103,very hot,2018-01-10,21:00:00,22:00:00,night,13,17,264.99609375,"Moving 13 people from room 103 to room 106 saves 264.99609375 of electricity, power consumption will reduce from 1915.04296875 to 1650.046875",Turn off Television in room 103,264.99609375
Television,103,low cold,2018-01-10,21:00:00,22:00:00,night,3,56,273.2109375,"Moving 13 people from room 103 to room 106 saves 264.99609375 of electricity, power consumption will reduce from 1915.04296875 to 1650.046875",Turn off Television in room 103,264.99609375
Television,103,very hot,2018-01-10,22:00:00,23:00:00,night,0,0,257.59375,None,Turn off Television in room 103,257.59375
Television,103,very hot,2018-01-10,22:00:00,23:00:00,night,3,4,258.2265625,None,Turn off Television in room 103,257.59375
Television,103,very cold,2018-01-10,22:00:00,23:00:00,night,0,0,231.55859375,None,Turn off Television in room 103,257.59375
Television,103,very cold,2018-01-11,00:00:00,01:00:00,midnight,3,28,233.20703125,"Moving 4 people from room 112 to room 106 saves 293.796875 of electricity, power consumption will reduce from 1787.28515625 to 1493.48828125",Turn off Television in room 112,293.796875
Television,103,low hot,2018-01-11,03:00:00,04:00:00,midnight,0,0,239.50390625,None,Turn off Television in room 110,238.63671875
Television,103,cold,2018-01-11,05:00:00,06:00:00,early morning,14,32,220.390625,"Moving 8 people from room 117 to room 111 saves 246.54296875 of electricity, power consumption will reduce from 1794.1953125 to 1547.65234375",Turn off Television in room 117,246.54296875
Television,103,hot,2018-01-11,06:00:00,07:00:00,early morning,7,27,219.515625,"Moving 12 people from room 104 to room 113 saves 231.1015625 of electricity, power consumption will reduce from 1675.046875 to 1443.9453125",Turn off Television in room 104,231.1015625
Television,103,very hot,2018-01-11,07:00:00,08:00:00,morning,15,51,257.0,"Moving 2 people from room 117 to room 112 saves 259.40625 of electricity, power consumption will reduce from 1763.76171875 to 1504.35546875",Turn off Television in room 117,259.40625
Television,103,very hot,2018-01-11,10:00:00,11:00:00,morning,4,55,230.68359375,"Moving 4 people from room 103 to room 100 saves 230.68359375 of electricity, power consumption will reduce from 1660.859375 to 1430.17578125",Turn off Television in room 103,230.68359375
Television,103,very hot,2018-01-11,12:00:00,13:00:00,afternoon,2,31,268.0703125,"Moving 2 people from room 103 to room 103 saves 268.0703125 of electricity, power consumption will reduce from 1835.69140625 to 1567.62109375",Turn off Television in room 103,268.0703125
Television,103,very hot,2018-01-11,12:00:00,13:00:00,afternoon,4,16,264.3046875,"Moving 2 people from room 103 to room 103 saves 268.0703125 of electricity, power consumption will reduce from 1835.69140625 to 1567.62109375",Turn off Television in room 103,268.0703125
Television,103,low hot,2018-01-11,14:00:00,15:00:00,afternoon,8,38,229.42578125,"Moving 6 people from room 104 to room 101 saves 217.90625 of electricity, power consumption will reduce from 1662.8671875 to 1444.9609375",Turn off Television in room 104,217.90625
Television,103,low hot,2018-01-11,17:00:00,18:00:00,evening,7,37,220.40625,"Moving 2 people from room 113 to room 115 saves 220.91796875 of electricity, power consumption will reduce from 1633.34765625 to 1412.4296875",Turn off Television in room 113,220.91796875
Television,103,hot,2018-01-12,02:00:00,03:00:00,midnight,10,51,252.74609375,"Moving 10 people from room 103 to room 108 saves 252.74609375 of electricity, power consumption will reduce from 1857.44140625 to 1604.6953125",Turn off Television in room 103,252.74609375
Television,103,low hot,2018-01-12,04:00:00,05:00:00,early morning,7,47,273.53125,"Moving 10 people from room 101 to room 101 saves 299.47265625 of electricity, power consumption will reduce from 1962.43359375 to 1662.9609375",Turn off Television in room 101,299.47265625
Television,103,cold,2018-01-12,05:00:00,06:00:00,early morning,7,33,221.28515625,"Moving 1 people from room 114 to room 103 saves 258.0390625 of electricity, power consumption will reduce from 1688.01953125 to 1429.98046875",Turn off Television in room 114,258.0390625
Television,103,hot,2018-01-12,05:00:00,06:00:00,early morning,8,43,234.7578125,"Moving 1 people from room 114 to room 103 saves 258.0390625 of electricity, power consumption will reduce from 1688.01953125 to 1429.98046875",Turn off Television in room 114,258.0390625
Television,103,cold,2018-01-12,09:00:00,10:00:00,morning,1,41,247.1953125,"Moving 9 people from room 109 to room 118 saves 276.9296875 of electricity, power consumption will reduce from 1873.2109375 to 1596.28125",Turn off Television in room 109,276.9296875
Television,103,very hot,2018-01-12,12:00:00,13:00:00,afternoon,2,27,267.04296875,"Moving 2 people from room 103 to room 115 saves 267.04296875 of electricity, power consumption will reduce from 1829.5390625 to 1562.49609375",Turn off Television in room 103,267.04296875
Television,103,very hot,2018-01-12,12:00:00,13:00:00,afternoon,10,29,266.671875,"Moving 2 people from room 103 to room 115 saves 267.04296875 of electricity, power consumption will reduce from 1829.5390625 to 1562.49609375",Turn off Television in room 103,267.04296875
Television,103,very cold,2018-01-12,14:00:00,15:00:00,afternoon,8,44,203.9765625,"Moving 2 people from room 109 to room 105 saves 240.0625 of electricity, power consumption will reduce from 1519.5234375 to 1279.4609375",Turn off Television in room 109,240.0625
Television,103,hot,2018-01-13,01:00:00,02:00:00,midnight,4,27,213.66796875,None,Turn off Television in room 118,227.86328125
Television,103,low hot,2018-01-13,01:00:00,02:00:00,midnight,10,19,226.21875,None,Turn off Television in room 118,227.86328125
Television,103,low cold,2018-01-13,02:00:00,03:00:00,midnight,13,51,267.18359375,"Moving 14 people from room 111 to room 109 saves 281.4921875 of electricity, power consumption will reduce from 1875.37109375 to 1593.87890625",Turn off Television in room 111,281.4921875
Television,103,very hot,2018-01-13,10:00:00,11:00:00,morning,0,0,220.5,None,Turn off Television in room 103,220.5
Television,103,hot,2018-01-13,16:00:00,17:00:00,evening,1,1,206.10546875,"Moving 1 people from room 103 to room 104 saves 206.10546875 of electricity, power consumption will reduce from 1487.50390625 to 1281.3984375",Turn off Television in room 103,206.10546875
Television,103,very hot,2018-01-13,21:00:00,22:00:00,night,14,47,275.5078125,"Moving 12 people from room 103 to room 103 saves 271.69140625 of electricity, power consumption will reduce from 1948.9765625 to 1677.28515625",Turn off Television in room 103,271.69140625
Television,103,very hot,2018-01-13,21:00:00,22:00:00,night,12,30,271.69140625,"Moving 12 people from room 103 to room 103 saves 271.69140625 of electricity, power consumption will reduce from 1948.9765625 to 1677.28515625",Turn off Television in room 103,271.69140625
Television,103,very cold,2018-01-13,22:00:00,23:00:00,night,4,33,242.46484375,"Moving 8 people from room 109 to room 119 saves 270.99609375 of electricity, power consumption will reduce from 1851.01953125 to 1580.0234375",Turn off Television in room 109,270.99609375
Television,103,very hot,2018-01-14,17:00:00,18:00:00,evening,3,15,224.34765625,"Moving 13 people from room 108 to room 110 saves 184.1328125 of electricity, power consumption will reduce from 1314.52734375 to 1130.39453125",Turn off Refridgerator in room 108,184.1328125
Television,103,low cold,2018-01-14,18:00:00,19:00:00,evening,5,34,276.86328125,None,Turn off Refridgerator in room 107,271.9140625
AC,104,low cold,2018-01-01,03:00:00,04:00:00,midnight,14,51,1488.1640625,"Moving 2 people from room 106 to room 104 saves 1499.8359375 of electricity, power consumption will reduce from 10533.703125 to 9033.8671875",Turn off AC in room 106,1499.8359375
AC,104,very hot,2018-01-01,07:00:00,08:00:00,morning,6,42,1496.6953125,"Moving 4 people from room 103 to room 118 saves 1502.9609375 of electricity, power consumption will reduce from 10548.62109375 to 9045.66015625",Turn off AC in room 103,1502.9609375
AC,104,low hot,2018-01-01,08:00:00,09:00:00,morning,6,49,1510.53125,"Moving 14 people from room 111 to room 101 saves 1501.234375 of electricity, power consumption will reduce from 10634.19921875 to 9132.96484375",Turn off AC in room 111,1501.234375
AC,104,low hot,2018-01-01,17:00:00,18:00:00,evening,11,51,1464.19140625,None,Turn off AC in room 103,1435.7890625
AC,104,low cold,2018-01-01,21:00:00,22:00:00,night,2,12,1504.8515625,"Moving 5 people from room 114 to room 104 saves 1513.18359375 of electricity, power consumption will reduce from 10714.58984375 to 9201.40625",Turn off AC in room 114,1513.18359375
AC,104,low hot,2018-01-01,22:00:00,23:00:00,night,5,13,1502.8671875,"Moving 10 people from room 113 to room 104 saves 1497.453125 of electricity, power consumption will reduce from 10570.390625 to 9072.9375",Turn off AC in room 113,1497.453125
AC,104,very cold,2018-01-01,22:00:00,23:00:00,night,15,26,1478.1015625,"Moving 10 people from room 113 to room 104 saves 1497.453125 of electricity, power consumption will reduce from 10570.390625 to 9072.9375",Turn off AC in room 113,1497.453125
AC,104,very hot,2018-01-02,01:00:00,02:00:00,midnight,3,10,1441.41796875,"Moving 10 people from room 111 to room 115 saves 1442.703125 of electricity, power consumption will reduce from 10171.19921875 to 8728.49609375",Turn off AC in room 111,1442.703125
AC,104,very hot,2018-01-02,01:00:00,02:00:00,midnight,14,36,1446.421875,"Moving 10 people from room 111 to room 115 saves 1442.703125 of electricity, power consumption will reduce from 10171.19921875 to 8728.49609375",Turn off AC in room 111,1442.703125
AC,104,very cold,2018-01-02,04:00:00,05:00:00,early morning,3,45,1466.546875,None,Turn off AC in room 101,1498.21875
AC,104,hot,2018-01-02,09:00:00,10:00:00,morning,15,57,1480.58203125,"Moving 2 people from room 103 to room 108 saves 1476.234375 of electricity, power consumption will reduce from 10485.46875 to 9009.234375",Turn off AC in room 103,1476.234375
AC,104,hot,2018-01-02,12:00:00,13:00:00,afternoon,13,41,1474.74609375,"Moving 5 people from room 110 to room 110 saves 1469.75390625 of electricity, power consumption will reduce from 10443.65234375 to 8973.8984375",Turn off AC in room 110,1469.75390625
AC,104,hot,2018-01-02,12:00:00,13:00:00,afternoon,2,39,1475.4296875,"Moving 5 people from room 110 to room 110 saves 1469.75390625 of electricity, power consumption will reduce from 10443.65234375 to 8973.8984375",Turn off AC in room 110,1469.75390625
AC,104,low hot,2018-01-02,13:00:00,14:00:00,afternoon,1,23,1486.859375,"Moving 3 people from room 105 to room 107 saves 1475.5078125 of electricity, power consumption will reduce from 10525.890625 to 9050.3828125",Turn off AC in room 105,1475.5078125
AC,104,low cold,2018-01-02,14:00:00,15:00:00,afternoon,10,33,1444.9765625,"Moving 1 people from room 116 to room 112 saves 1427.4921875 of electricity, power consumption will reduce from 10221.1640625 to 8793.671875",Turn off AC in room 116,1427.4921875
AC,104,low cold,2018-01-02,15:00:00,16:00:00,afternoon,8,15,1456.62109375,"Moving 8 people from room 106 to room 117 saves 1450.171875 of electricity, power consumption will reduce from 10267.91796875 to 8817.74609375",Turn off AC in room 106,1450.171875
AC,104,very hot,2018-01-02,20:00:00,21:00:00,night,5,8,1445.04296875,"Moving 8 people from room 101 to room 112 saves 1461.9296875 of electricity, power consumption will reduce from 10283.20703125 to 8821.27734375",Turn off AC in room 101,1461.9296875
AC,104,hot,2018-01-03,02:00:00,03:00:00,midnight,7,45,1475.34375,"Moving 4 people from room 114 to room 102 saves 1489.44140625 of electricity, power consumption will reduce from 10504.32421875 to 9014.8828125",Turn off AC in room 114,1489.44140625
AC,104,very hot,2018-01-03,04:00:00,05:00:00,early morning,5,29,1492.41796875,"Moving 11 people from room 105 to room 105 saves 1480.9296875 of electricity, power consumption will reduce from 10535.64453125 to 9054.71484375",Turn off AC in room 105,1480.9296875
AC,104,low cold,2018-01-03,05:00:00,06:00:00,early morning,7,7,1462.2734375,"Moving 3 people from room 107 to room 110 saves 1494.6953125 of electricity, power consumption will reduce from 10322.3203125 to 8827.625",Turn off AC in room 107,1494.6953125
AC,104,low cold,2018-01-03,09:00:00,10:00:00,morning,4,33,1492.1328125,"Moving 12 people from room 102 to room 107 saves 1456.83984375 of electricity, power consumption will reduce from 10502.03515625 to 9045.1953125",Turn off AC in room 102,1456.83984375
AC,104,hot,2018-01-03,11:00:00,12:00:00,morning,4,58,1451.7578125,None,Turn off AC in room 101,1468.734375
AC,104,low hot,2018-01-03,12:00:00,13:00:00,afternoon,8,47,1495.609375,"Moving 3 people from room 112 to room 108 saves 1509.80078125 of electricity, power consumption will reduce from 10599.94140625 to 9090.140625",Turn off AC in room 112,1509.80078125
AC,104,very cold,2018-01-03,13:00:00,14:00:00,afternoon,15,56,1470.25390625,"Moving 3 people from room 117 to room 104 saves 1481.87890625 of electricity, power consumption will reduce from 10520.52734375 to 9038.6484375",Turn off AC in room 117,1481.87890625
AC,104,hot,2018-01-03,15:00:00,16:00:00,afternoon,0,0,1445.50390625,"Moving 1 people from room 119 to room 117 saves 1477.52734375 of electricity, power consumption will reduce from 10292.515625 to 8814.98828125",Turn off AC in room 119,1477.52734375
AC,104,very hot,2018-01-03,16:00:00,17:00:00,evening,10,2,1440.90234375,"Moving 7 people from room 110 to room 106 saves 1431.26171875 of electricity, power consumption will reduce from 10169.1796875 to 8737.91796875",Turn off AC in room 110,1431.26171875
AC,104,low cold,2018-01-03,17:00:00,18:00:00,evening,11,10,1434.375,"Moving 11 people from room 112 to room 104 saves 1452.53125 of electricity, power consumption will reduce from 10265.828125 to 8813.296875",Turn off AC in room 112,1452.53125
AC,104,low cold,2018-01-03,18:00:00,19:00:00,evening,9,50,1494.3671875,"Moving 6 people from room 108 to room 111 saves 1491.42578125 of electricity, power consumption will reduce from 10542.265625 to 9050.83984375",Turn off AC in room 108,1491.42578125
AC,104,cold,2018-01-03,20:00:00,21:00:00,night,7,32,1428.83203125,"Moving 12 people from room 101 to room 108 saves 1472.42578125 of electricity, power consumption will reduce from 10168.8828125 to 8696.45703125",Turn off AC in room 101,1472.42578125
AC,104,hot,2018-01-04,00:00:00,01:00:00,midnight,5,42,1479.65625,"Moving 3 people from room 112 to room 106 saves 1509.99609375 of electricity, power consumption will reduce from 10498.9765625 to 8988.98046875",Turn off AC in room 112,1509.99609375
AC,104,low hot,2018-01-04,01:00:00,02:00:00,midnight,5,16,1455.23046875,"Moving 3 people from room 115 to room 105 saves 1468.99609375 of electricity, power consumption will reduce from 10342.91015625 to 8873.9140625",Turn off AC in room 115,1468.99609375
AC,104,hot,2018-01-04,06:00:00,07:00:00,early morning,4,48,1456.4296875,"Moving 9 people from room 116 to room 110 saves 1441.6171875 of electricity, power consumption will reduce from 10229.83984375 to 8788.22265625",Turn off AC in room 116,1441.6171875
AC,104,low hot,2018-01-04,07:00:00,08:00:00,morning,5,37,1487.11328125,"Moving 10 people from room 118 to room 105 saves 1492.12890625 of electricity, power consumption will reduce from 10427.2734375 to 8935.14453125",Turn off AC in room 118,1492.12890625
AC,104,low cold,2018-01-04,13:00:00,14:00:00,afternoon,10,1,1489.703125,"Moving 13 people from room 101 to room 112 saves 1511.48046875 of electricity, power consumption will reduce from 10627.25 to 9115.76953125",Turn off AC in room 101,1511.48046875
AC,104,very hot,2018-01-04,15:00:00,16:00:00,afternoon,3,25,1473.43359375,None,Turn off AC in room 117,1462.13671875
AC,104,very hot,2018-01-04,20:00:00,21:00:00,night,2,23,1460.75390625,"Moving 3 people from room 110 to room 106 saves 1447.3671875 of electricity, power consumption will reduce from 10265.96484375 to 8818.59765625",Turn off AC in room 110,1447.3671875
AC,104,very hot,2018-01-04,23:00:00,00:00:00,midnight,14,44,1497.83203125,"Moving 1 people from room 110 to room 105 saves 1485.21484375 of electricity, power consumption will reduce from 10505.91796875 to 9020.703125",Turn off AC in room 110,1485.21484375
AC,104,very hot,2018-01-05,02:00:00,03:00:00,midnight,15,33,1479.96484375,"Moving 15 people from room 117 to room 115 saves 1498.6640625 of electricity, power consumption will reduce from 10465.15234375 to 8966.48828125",Turn off AC in room 117,1498.6640625
AC,104,low hot,2018-01-05,03:00:00,04:00:00,midnight,5,31,1463.93359375,"Moving 14 people from room 111 to room 104 saves 1479.91015625 of electricity, power consumption will reduce from 10285.16015625 to 8805.25",Turn off AC in room 111,1479.91015625
AC,104,very cold,2018-01-05,10:00:00,11:00:00,morning,9,1,1408.9296875,"Moving 9 people from room 104 to room 114 saves 1408.9296875 of electricity, power consumption will reduce from 10155.26171875 to 8746.33203125",Turn off AC in room 104,1408.9296875
AC,104,very hot,2018-01-05,20:00:00,21:00:00,night,3,54,1453.98046875,"Moving 4 people from room 111 to room 113 saves 1478.18359375 of electricity, power consumption will reduce from 10244.5546875 to 8766.37109375",Turn off AC in room 111,1478.18359375
Computer,104,low hot,2018-01-27,10:00:00,11:00:00,morning,2,6,360.37109375,"Moving 2 people from room 104 to room 112 saves 360.37109375 of electricity, power consumption will reduce from 7182.91015625 to 6822.5390625",Turn off Computer in room 104,360.37109375
Computer,104,cold,2018-01-28,04:00:00,05:00:00,early morning,0,0,381.91796875,"Moving 15 people from room 103 to room 103 saves 415.65625 of electricity, power consumption will reduce from 2936.20703125 to 2520.55078125",Turn off Computer in room 103,415.65625
Computer,104,hot,2018-01-28,06:00:00,07:00:00,early morning,0,0,358.84765625,"Moving 10 people from room 101 to room 113 saves 421.7109375 of electricity, power consumption will reduce from 2802.7734375 to 2381.0625",Turn off Computer in room 101,421.7109375
Computer,104,very cold,2018-01-28,09:00:00,10:00:00,morning,8,44,391.7265625,"Moving 8 people from room 115 to room 106 saves 408.9453125 of electricity, power consumption will reduce from 2854.73046875 to 2445.78515625",Turn off Computer in room 115,408.9453125
Computer,104,low cold,2018-01-28,11:00:00,12:00:00,morning,9,20,375.83203125,"Moving 11 people from room 105 to room 111 saves 391.5 of electricity, power consumption will reduce from 2714.4453125 to 2322.9453125",Turn off Computer in room 105,391.5
Computer,104,very cold,2018-01-28,12:00:00,13:00:00,afternoon,0,0,379.890625,"Moving 1 people from room 106 to room 104 saves 433.99609375 of electricity, power consumption will reduce from 2885.96484375 to 2451.96875",Turn off Computer in room 106,433.99609375
Computer,104,low cold,2018-01-28,15:00:00,16:00:00,afternoon,11,55,390.98828125,"Moving 12 people from room 118 to room 105 saves 423.92578125 of electricity, power consumption will reduce from 2827.625 to 2403.69921875",Turn off Computer in room 118,423.92578125
Computer,104,very cold,2018-01-28,16:00:00,17:00:00,evening,6,33,344.0078125,None,Turn off Computer in room 105,374.2421875
Computer,104,cold,2018-01-28,17:00:00,18:00:00,evening,15,58,343.25390625,"Moving 9 people from room 105 to room 101 saves 380.55859375 of electricity, power consumption will reduce from 2547.71875 to 2167.16015625",Turn off Computer in room 105,380.55859375
Computer,104,very hot,2018-01-29,01:00:00,02:00:00,midnight,5,42,365.5234375,"Moving 5 people from room 104 to room 117 saves 365.5234375 of electricity, power consumption will reduce from 2613.78515625 to 2248.26171875",Turn off Computer in room 104,365.5234375
Computer,104,hot,2018-01-29,05:00:00,06:00:00,early morning,0,0,362.0078125,None,Turn off Computer in room 104,362.0078125
Computer,104,very hot,2018-01-29,06:00:00,07:00:00,early morning,0,0,364.69140625,None,Turn off Computer in room 111,391.32421875
Computer,104,very cold,2018-01-29,07:00:00,08:00:00,morning,2,2,357.23828125,"Moving 15 people from room 110 to room 100 saves 387.69140625 of electricity, power consumption will reduce from 2743.48046875 to 2355.7890625",Turn off Computer in room 110,387.69140625
Computer,104,very cold,2018-01-29,11:00:00,12:00:00,morning,14,31,345.48828125,"Moving 10 people from room 115 to room 103 saves 389.5703125 of electricity, power consumption will reduce from 2702.671875 to 2313.1015625",Turn off Computer in room 115,389.5703125
Computer,104,hot,2018-01-29,12:00:00,13:00:00,afternoon,6,44,392.9296875,"Moving 5 people from room 110 to room 104 saves 405.08203125 of electricity, power consumption will reduce from 2829.2890625 to 2424.20703125",Turn off Computer in room 110,405.08203125
Computer,104,hot,2018-01-29,23:00:00,00:00:00,midnight,8,51,390.69921875,"Moving 8 people from room 104 to room 100 saves 390.69921875 of electricity, power consumption will reduce from 2819.72265625 to 2429.0234375",Turn off Computer in room 104,390.69921875
Computer,104,low hot,2018-01-30,01:00:00,02:00:00,midnight,1,8,368.28515625,"Moving 3 people from room 106 to room 116 saves 391.46484375 of electricity, power consumption will reduce from 2696.15234375 to 2304.6875",Turn off Computer in room 106,391.46484375
Computer,104,low hot,2018-01-30,03:00:00,04:00:00,midnight,10,21,389.58203125,"Moving 4 people from room 117 to room 104 saves 402.328125 of electricity, power consumption will reduce from 2713.1796875 to 2310.8515625",Turn off Computer in room 117,402.328125
Computer,104,cold,2018-01-30,03:00:00,04:00:00,midnight,15,23,363.25,"Moving 4 people from room 117 to room 104 saves 402.328125 of electricity, power consumption will reduce from 2713.1796875 to 2310.8515625",Turn off Computer in room 117,402.328125
Computer,104,low cold,2018-01-30,05:00:00,06:00:00,early morning,7,12,385.98828125,"Moving 4 people from room 107 to room 105 saves 446.23828125 of electricity, power consumption will reduce from 2862.85546875 to 2416.6171875",Turn off Computer in room 107,446.23828125
Computer,104,hot,2018-01-30,08:00:00,09:00:00,morning,3,28,396.06640625,"Moving 12 people from room 114 to room 104 saves 444.6171875 of electricity, power consumption will reduce from 3033.99609375 to 2589.37890625",Turn off Computer in room 114,444.6171875
Computer,104,very hot,2018-01-30,12:00:00,13:00:00,afternoon,5,26,412.72265625,"Moving 5 people from room 104 to room 105 saves 412.72265625 of electricity, power consumption will reduce from 2975.96484375 to 2563.2421875",Turn off Computer in room 104,412.72265625
Computer,104,low hot,2018-01-30,21:00:00,22:00:00,night,5,22,415.01171875,"Moving 10 people from room 119 to room 102 saves 445.6796875 of electricity, power consumption will reduce from 2950.9765625 to 2505.296875",Turn off Computer in room 119,445.6796875
Computer,104,low hot,2018-01-30,22:00:00,23:00:00,night,0,0,405.58203125,"Moving 7 people from room 119 to room 115 saves 447.1796875 of electricity, power consumption will reduce from 2898.77734375 to 2451.59765625",Turn off Computer in room 119,447.1796875
Computer,104,very hot,2018-01-31,01:00:00,02:00:00,midnight,14,47,360.08203125,"Moving 3 people from room 104 to room 104 saves 359.10546875 of electricity, power consumption will reduce from 2567.46875 to 2208.36328125",Turn off Computer in room 104,359.10546875
Computer,104,very hot,2018-01-31,01:00:00,02:00:00,midnight,3,38,359.10546875,"Moving 3 people from room 104 to room 104 saves 359.10546875 of electricity, power consumption will reduce from 2567.46875 to 2208.36328125",Turn off Computer in room 104,359.10546875
Computer,104,low cold,2018-01-31,02:00:00,03:00:00,midnight,14,50,395.24609375,"Moving 7 people from room 106 to room 108 saves 389.41015625 of electricity, power consumption will reduce from 2843.12890625 to 2453.71875",Turn off Computer in room 106,389.41015625
Computer,104,low hot,2018-01-31,03:00:00,04:00:00,midnight,15,52,381.09375,"Moving 6 people from room 105 to room 116 saves 388.87890625 of electricity, power consumption will reduce from 2696.95703125 to 2308.078125",Turn off Computer in room 105,388.87890625
Computer,104,low cold,2018-01-31,04:00:00,05:00:00,early morning,10,56,403.4296875,None,Turn off Computer in room 118,396.75
Computer,104,cold,2018-01-31,05:00:00,06:00:00,early morning,14,48,355.0234375,"Moving 7 people from room 113 to room 102 saves 386.60546875 of electricity, power consumption will reduce from 2655.8125 to 2269.20703125",Turn off Computer in room 113,386.60546875
Computer,104,low cold,2018-01-31,11:00:00,12:00:00,morning,9,38,365.9453125,"Moving 15 people from room 101 to room 117 saves 412.0234375 of electricity, power consumption will reduce from 2683.1796875 to 2271.15625",Turn off Computer in room 101,412.0234375
